year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.159,4615,734,Europe and Central Asia,C023,11.1,15.2,9.345350147,38419000,23.92312126,200.9991005,71.039,15.4,703.1,0.127,0.145,1.075,112.9,53,53.63758214,24.54736842,91.98659494,3.14
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.164,4708,772,Europe and Central Asia,C023,11,15,13.26562905,139123731.1,16.18737155,205.0126794,71.3482257,14.9,686.6,0.13,0.18,1.019,120.8,56,53.63758214,24.54736842,93.6867625,3.089054735
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.164,5963,978,Europe and Central Asia,C023,11.5,15.7,21.70483081,495252388.5,0.357359318,217.3344863,71.66467709,16.3,552.8,0.0953,0.0856,1.764,104.2,56,53.63758214,24.54736842,93.91375556,2.947164206
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.267,30,8,Europe and Central Asia,C026,4.2,8.3,6.717716264,4073000,28.74267133,49.4181412,66.757,16,1010.5,0.0178,0.123,0.766,205.8,50,53.63758214,26.8,95.57142857,7.16
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,30,6,Europe and Central Asia,C026,5.6,10.1,6.435773392,4504000,29.49601268,48.31533012,66.741,15.4,831.5,0.0329,0.11,0.957,181.4,48,53.63758214,29.6,93.85714286,7.43
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.189,37,7,Europe and Central Asia,C026,4.9,8.9,6.096633078,5264000,34.26508269,47.19088951,66.986,14.5,948.9,0.032,0.197,0.967,208.6,57,53.63758214,27.7,93.57142857,7.31
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.29,31,9,Europe and Central Asia,C026,6.4,10.7,6.169960642,5217000,33.29360733,46.80553871,67.108,12.1,928.6,0.0263,0.227,2.238,195.7,58,53.63758214,28.2,93.71428571,7.26
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.268,41,11,Europe and Central Asia,C026,5.7,10.1,6.454108653,5048000,33.6193751,46.36727853,67.23,12.1,827.2,0.0177,0.172,2.095,188.1,61,53.63758214,27.8,93.71428571,6.97
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.162,74,12,Europe and Central Asia,C026,5.4,9.7,6.590754285,5322000,34.00999432,45.78766642,67.366,11.2,984.4,0.0507,0.231,1.944,205.7,59,53.63758214,26.9,94.42857143,6.69
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.247,89,22,Europe and Central Asia,C026,5.6,10,6.430798769,5590000,34.69214582,45.15258377,67.516,10.9,922.1,0.0258,0.102,1.542,208.3,59,53.63758214,25,94.14285714,6.56
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.218,101,22,Europe and Central Asia,C026,6.1,10.7,6.513279873,6115000,33.69522719,44.73164618,67.679,10.9,808.5,0.0254,0.217,2.427,166.9,59,53.63758214,24.8,92.71428571,6.43
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.163,104,17,Europe and Central Asia,C026,5.9,10.4,6.750374158,6150000,34.55065433,44.6205206,67.855,9,915.2,0.026,0.0803,2.642,205.3,60,53.63758214,25.49710849,93,6.43
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.256,121,31,Europe and Central Asia,C026,6.3,10.9,7.297362125,2284000,30.76827865,44.63246567,68.046,8.3,840.1,0.04,0.239,3.445,185.6,60,53.63758214,25.8497488,91.57142857,6.43
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.255,161,41,Europe and Central Asia,C026,5.1,9.4,8.335280966,9025445.843,15.19515786,44.56797803,68.25411739,9.1,1045.3,0.0657,0.176,1.792,209.6,61,53.63758214,26.02813594,96.93605442,6.280183278
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.243,169,41,Europe and Central Asia,C026,6.3,11,10.01941118,31189337.53,18.65885662,44.24031631,68.48135218,9.2,810.2,0.0427,0.185,1.96,170.5,62,53.63758214,26.11837513,97.42065553,5.850549833
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.152,33,5,Europe and Central Asia,C027,6.2,11.2,7.010179155,847000,13.28567661,193.3543345,88.178,27,732.2,0.23,0.23,1.188,137.4,82,53.63758214,20.4,94.08414271,5.47
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.094,32,3,Europe and Central Asia,C027,6.3,11.2,6.727831233,805000,14.06858434,196.9162465,88.547,26.4,734.6,0.232,0.25,0.325,135.5,85,53.63758214,20.5,93.94128557,5.37
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.156,32,5,Europe and Central Asia,C027,5.3,10.6,6.027924583,874000,16.58465687,201.342029,88.906,29.2,439.6,0.229,0.205,1.343,99.7,85,53.63758214,24.1,94.08414271,5.28
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.065,31,2,Europe and Central Asia,C027,6,11.4,5.355501447,950000,14.8391885,206.2358708,89.249,28,593.3,0.242,0.276,1.262,114.7,80,53.63758214,22.7,95.12945208,5.15
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.176,34,6,Europe and Central Asia,C027,6.2,11.5,5.297196821,945000,14.67671048,211.0578529,89.574,27.7,542.8,0.202,0.177,0.569,118.3,80,53.63758214,22.3,95.12945208,5.17
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.048,42,2,Europe and Central Asia,C027,6.5,11.5,5.29358157,1038000,14.33975894,216.0915299,89.884,25.1,825.1,0.24,0.236,2.475,135.9,82,53.63758214,22.7,95.12945208,5.05
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.065,31,2,Europe and Central Asia,C027,6.2,11.5,5.121770843,1054000,14.24373793,226.0722637,90.46,24,729.6,0.211,0.242,1.877,118.5,81,53.63758214,23.4,95.12945208,4.81
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.107,56,6,Europe and Central Asia,C027,5.8,11.3,5.184640622,1046000,13.83812166,231.6353721,90.727,23.7,649.9,0.216,0.148,1.647,113.4,82,53.63758214,23.9,95.12945208,4.66
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.111,54,6,Europe and Central Asia,C027,6.8,11.9,5.332025768,1018000,13.66654722,236.1466094,90.981,25.2,611.9,0.267,0.332,2.468,121.6,81,53.63758214,24.5,95.98659494,4.51
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.097,31,3,Europe and Central Asia,C027,6.8,12.1,5.394198879,1041000,12.79630443,240.827591,91.223,23.3,637.7,0.23,0.224,2.155,125.1,80,53.63758214,25.05680544,95.98659494,4.26
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.085,47,4,Europe and Central Asia,C027,6.4,11.8,5.702450505,525000,11.45015848,244.8742649,91.453,22,631.6,0.225,0.26,2.632,108.4,80,53.63758214,25.53112543,95.98659494,4.26
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.081,37,3,Europe and Central Asia,C027,6.4,11.5,6.619717604,1160021.675,9.949871958,247.3086636,91.67094913,21.8,703,0.158,0.156,1.158,123.9,81,53.63758214,26.00544542,96.22558878,4.887643957
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.067,45,3,Europe and Central Asia,C027,6.4,11.8,8.477290726,4604065.025,8.518210053,247.3267351,91.8768474,22.2,578.6,0.234,0.223,2.926,108.3,77,53.63758214,26.47976541,96.39500009,6.49293187
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.282,39,11,Europe and Central Asia,C025,13.1,17.9,6.165637053,7775000,40.1193941,30.97006123,68.142,30,813.5,0.0691,0.00106,2.36,84.5,58,53.63758214,21.2,95.85714286,5.49
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.327,49,16,Europe and Central Asia,C025,12.5,17.3,6.390328075,8342000,39.87717078,30.75549199,68.222,30.8,886.1,0.1,0.00791,2.462,84.7,56,53.63758214,21.2,98.14285714,5.49
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.256,43,11,Europe and Central Asia,C025,12.6,17.5,7.060352164,3204000,36.39155526,30.53911297,68.315,28.8,828.3,0.0899,0.00684,3.55,83.4,57,53.63758214,21.2,98.28571429,5.49
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.295,78,23,Europe and Central Asia,C025,12.6,17.6,8.698283235,14359885.36,23.64295612,30.29051448,68.42101581,28.2,644.6,0.0711,0.00218,1.987,71,59,53.63758214,21.2,95.07006803,5.410163575
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.208,72,15,Europe and Central Asia,C025,12.3,17.1,11.74904829,50572656.07,3.921020324,29.98021388,68.54004743,31.3,678.2,0.0663,0.00266,1.953,73.5,59,53.63758214,21.2,95.07210884,5.170490726
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.32,41,13,Latin America and the Caribbean,C031,14.4,21.8,5.655255156,97701000,57.17290909,54.98433087,76.616,18.4,796.4,0.00785,0.0164,0.93,62.8,33,90.65382877,8.4,96.85714286,1.02
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.31,45,14,Latin America and the Caribbean,C031,14.2,21.5,5.766445003,93582000,56.18167821,55.71283881,76.92,18.6,763.4,0.00446,0.00501,0.503,61.4,35,90.65382877,8.5,96,1.06
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.19,36,7,Latin America and the Caribbean,C031,14,21.5,5.698869862,92948000,54.08642023,56.42351346,77.222,18,776.1,0.0163,0.0031,0.558,59.5,36,90.65382877,8.7,96.28571429,1.03
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.23,31,7,Latin America and the Caribbean,C031,14.5,21.9,6.129784253,88044000,53.33153018,57.12566064,77.52,17.8,669.5,0.00383,0.00471,1.053,59.2,33,90.65382877,8.4,95.28571429,1.02
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.24,37,9,Latin America and the Caribbean,C031,13.7,21.2,5.736888772,81953000,49.78125412,57.88852645,77.815,16.6,805.3,0.0136,0.00871,0.306,60.1,31,90.65383324,8.7,94.57142857,1.05
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.33,45,15,Latin America and the Caribbean,C031,14.2,22,5.518836074,75732000,47.19611711,58.72089354,78.111,18.7,682.7,0.00442,0.0132,1.026,55.2,30,90.65382861,8.3,97.57142857,1.04
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.58,50,29,Latin America and the Caribbean,C031,14.6,22.1,5.665220974,76749000,46.91787908,59.54675223,78.405,17.6,697.2,0.00456,0.00434,0.948,59,34,90.65383302,8,98,1.03
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.25,57,14,Latin America and the Caribbean,C031,14.2,21.6,5.809236261,78100000,46.24883804,60.33626688,78.699,18.3,906.7,0.0183,0.00779,0.798,67,34,90.65382872,8,83.85714286,1.03
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.3,56,17,Latin America and the Caribbean,C031,14.4,21.8,5.553409686,81042000,47.91829998,61.08999048,78.993,16.7,845.3,0.00787,0.0101,0.911,64.8,35,91.0190514,7.4,90.42857143,1.03
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.35,57,20,Latin America and the Caribbean,C031,14.7,22,5.722774142,87129000,47.79903108,61.80709226,79.285,17.8,740.6,0.0047,0.00547,1.141,63.7,35,91.38427523,7.2,89.71428571,1
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.178,45,8,Middle East and North Africa,C030,16,19.8,8.701209838,1484000,30.87248322,1261.98125,93.645,12.1,369.7,0.0594,0.204,0.67,60.1,66,53.63758214,18.9,84.27230923,7.45
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.2,50,10,Middle East and North Africa,C030,16.2,20.3,8.817903277,1521000,31.72268908,1266.5875,93.784,12.6,432.6,0.054,0.19,0.996,61.6,64,53.63758214,20.3,86.70088066,7.57
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.111,36,4,Middle East and North Africa,C030,16.5,20.4,8.190223866,1723000,33.19238901,1271.0125,93.857,15.7,407.1,0.0509,0.154,1.398,61.3,58,53.63758214,16.2,78.55802351,7.85
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.3,30,9,Middle East and North Africa,C030,16.8,20.4,7.893178218,1832000,35.24590165,1279.309375,93.929,14.8,277.8,0.0576,0.152,1.271,48,58,53.63758214,19.2,78.98659494,7.39
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.207,58,12,Middle East and North Africa,C030,16.7,20.3,7.953298382,1608000,35.08064516,1288.990625,94.001,13.6,433.3,0.056,0.155,1.08,57.4,52,53.63758214,19.8,80.27230923,4.83
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.238,42,10,Middle East and North Africa,C030,17,20.6,7.961416197,1815000,35.42435424,1295.3375,94.072,13.4,326,0.0404,0.00144,1.243,56.3,56,53.63758214,19.9,78.70088066,4.52
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.238,42,10,Middle East and North Africa,C030,16.1,20.1,8.47417604,1916000,35.55555555,1300.8375,94.141,14.6,398,0.0396,0.0229,1.013,61.2,56,53.63758214,21.6,89.8437378,4.38
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.033,30,1,Middle East and North Africa,C030,16.4,20.6,8.42783726,2007000,34.35980551,1312.5875,94.211,12.6,327.2,0.0378,0.045,1.44,55.4,57,53.63758214,20.8,94.8437378,4.71
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.139,36,5,Middle East and North Africa,C030,16.8,20.8,9.19364819,2162000,38.37570884,1357.99375,94.347,11.8,356.8,0.0568,0.149,1.507,59.7,55,53.63758214,22.4,95.55802351,4.59
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.125,40,5,Middle East and North Africa,C030,16.8,20.8,9.064408498,2592000,36.97175687,1422.9875,94.48,11.7,309.9,0.0472,0.13,1.748,54.6,55,53.63758214,20.9,93.8437378,4.67
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.108,37,4,Middle East and North Africa,C030,16.4,20.4,8.873890727,2944000,37.10299922,1462.496875,94.546,11.3,330.4,0.058,0.171,1.224,51.3,56,53.63758214,22.6,92.27230923,4.49
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.077,39,3,Middle East and North Africa,C030,16.8,20.5,9.091326451,3519000,37.48115923,1575.19375,94.678,12.1,391.1,0.0469,0.0956,1.29,60.1,54,53.63758214,20.81052632,96.12945208,4.49
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.082,49,4,Middle East and North Africa,C030,16.8,20.6,10.44980927,718000,33.307595,1610.4125,94.744,10.4,333.9,0.0625,0.288,1.643,56.5,53,53.63758214,20.81052632,96.55802351,4.49
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.114,35,4,Middle East and North Africa,C030,17.2,20.9,13.29051548,8442166.75,16.64155098,1584.242314,94.80999552,12,282.2,0.0383,0.0464,2.123,45.8,54,53.63758214,20.81052632,96.85382377,4.512850114
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.106,47,5,Middle East and North Africa,C030,17.1,21,18.09722069,27048500.25,19.23818723,1462.423816,94.87598655,11.8,244,0.0574,0.233,1.955,45.4,51,53.63758214,20.81052632,97.65610945,4.558550341
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.048,187,9,Europe and Central Asia,C032,6.7,10.4,9.104669577,10012000,31.58125798,483.4084123,82.63,13.9,812.5,0.127,0.434,0.443,182.2,86,53.63758214,10.3,93.13603212,4.5
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.021,291,6,Europe and Central Asia,C032,7.1,10.8,9.087745508,10739000,33.95440843,484.1854562,83.636,14.5,750.4,0.185,0.57,0.391,172.9,87,53.63758214,10.6,93.13603212,4.34
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.023,298,7,Europe and Central Asia,C032,7.3,11,9.064895386,11008000,34.11057393,485.2398104,84.539,14.8,905.2,0.142,0.473,0.237,195.6,90,53.63758214,10.8,93.56460355,4.31
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.064,345,22,Europe and Central Asia,C032,6.7,10.5,9.299333025,10104000,32.41946766,487.1324941,85.402,16,844.1,0.164,0.488,0.564,192.1,89,53.63758214,10.9,93.70746069,4.27
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.03,234,7,Europe and Central Asia,C032,6.5,10.4,10.01985463,9921000,31.92985265,490.0796917,86.288,16,751.1,0.16,0.514,0.059,188.7,89,53.63758214,11,93.70746069,4.2
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.039,519,20,Europe and Central Asia,C032,5.1,8.9,10.18036736,10883000,31.56370358,492.5998814,87.134,15.9,796.1,0.199,0.614,0.598,178.1,88,53.63758214,10.9,93.56460355,4.05
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.041,536,22,Europe and Central Asia,C032,6.9,10.8,10.25648114,11300000,31.60243409,495.0496441,87.879,15.9,763.5,0.178,0.563,0.673,167.3,89,53.63758214,11,84.27230923,3.84
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.025,551,14,Europe and Central Asia,C032,6.3,10.1,10.554492,11680000,31.52028599,496.8849941,88.588,12.9,843.9,0.169,0.55,0.125,201.3,84,53.63758214,10.9,84.27230923,3.75
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.039,588,23,Europe and Central Asia,C032,6,9.6,10.59931472,12783000,30.96808343,498.7958445,89.187,13.5,719,0.181,0.525,0.999,181,83,53.63758214,10.5,88.55802351,3.61
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.044,679,30,Europe and Central Asia,C032,7.7,11.5,10.58946549,13925000,32.1529226,500.5938854,89.69,13.3,757.9,0.173,0.542,0.544,180.9,83,53.63758214,10.3,94.41516637,3.61
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.037,622,23,Europe and Central Asia,C032,6.9,10.8,10.34788194,15007000,33.92105114,503.1162162,90.173,12,827.3,0.166,0.545,0.568,198.4,87,53.63758214,10.4,93.8437378,3.49
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.044,660,29,Europe and Central Asia,C032,6.8,10.6,10.32529082,15828000,34.4976549,505.8008316,90.635,11.7,773.8,0.189,0.573,1.214,183.1,83,53.63758214,10.1,93.27230923,3.41
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.045,736,33,Europe and Central Asia,C032,7.1,10.8,10.13776231,17924000,35.66086794,508.8,91.077,11.5,868.3,0.162,0.597,0.627,193.5,82,53.63758214,9.8,92.41516637,3.28
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.051,805,41,Europe and Central Asia,C032,7.1,11.3,10.04941058,18780000,34.24496796,511.7797446,91.49,12.1,615.5,0.189,0.563,1.173,153.4,82,53.63758214,9.7,91.8437378,3.17
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.051,682,35,Europe and Central Asia,C032,7.2,11.2,9.973660595,20129000,34.07764988,515.1432729,91.876,10.5,811.8,0.191,0.569,1.118,197,82,53.63758214,9.722038959,92.55802351,3.17
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.036,746,27,Europe and Central Asia,C032,7.5,11.6,11.0539154,7265000,31.17578397,518.013068,92.236,9,781.6,0.154,0.477,0.912,178.9,82,53.63758214,9.741491255,92.55802351,3.17
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.052,730,38,Europe and Central Asia,C032,6.6,10.3,14.51231946,35531764.4,20.9840132,519.4246369,92.57070912,10,857.3,0.198,0.574,0.982,178.1,82,53.63758214,9.758660479,91.23979345,3.049461989
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.06,756,45,Europe and Central Asia,C032,7.4,11.6,21.49227581,122967293.2,0.480792151,518.5004627,92.88112736,9.7,694.6,0.202,0.619,1.319,153,80,53.63758214,9.77381459,91.1515732,2.698385966
2005,CRPA,Pseudomonas aeruginosa,Carbapenems,0.034,87,3,Europe and Central Asia,C035,21.8,27.6,8.329493075,3824000,16.94884574,12.65808884,77.675,40.9,44.2,0.000609,0,0.814,10.3,89,53.63758214,17.3,90.27888926,5.16
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.094,85,8,Europe and Central Asia,C035,22,27.7,7.917562786,4070000,16.65839848,12.76044781,77.95,39.5,64,0.000844,0,0.838,13.2,88,53.63758214,17.4,91.70746069,5.03
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.093,97,9,Europe and Central Asia,C035,22.2,28,8.063702447,4377000,16.29890756,12.89317005,78.234,42.2,114.9,0.00405,1.10E-06,0.652,9.7,87,53.63758214,16.9,91.70746069,4.86
2008,CRPA,Pseudomonas aeruginosa,Carbapenems,0.068,146,10,Europe and Central Asia,C035,21.6,27.4,7.966941524,4347000,15.81110511,13.05486743,78.526,48.8,32.6,0.000358,0,0.537,10.1,79,53.63758214,15.7,92.27888926,4.64
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.054,166,9,Europe and Central Asia,C035,22.1,27.9,9.087919716,4346000,15.51223408,13.22054846,78.815,44.9,55.1,0.000642,0,0.728,9.4,86,53.63758214,18.2,92.56460355,4.52
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.012,168,2,Europe and Central Asia,C035,22.3,28.2,8.915191342,4767000,15.26832333,13.38626233,79.102,43,43.2,0.0034,0,1.104,12,86,53.63758214,16.9,92.27888926,4.3
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.041,148,6,Europe and Central Asia,C035,22,27.7,8.792938086,4963000,15.57692308,13.56103865,79.455,46.4,40.7,0.00634,9.89E-06,0.84,10.5,90,53.63758214,16.9,92.27888926,4.19
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.067,208,14,Europe and Central Asia,C035,22,27.7,8.779093656,4538000,15.24477191,13.74032975,79.874,52.1,44,0.000682,0,0.754,7.8,85,53.63758214,18.4,92.27888926,3.97
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.058,206,12,Europe and Central Asia,C035,21.6,27.5,8.924116053,4778000,14.97706439,13.91208868,80.286,45.7,79.1,0.00105,0,0.473,9.1,86,53.63758214,17.3,91.85031784,3.86
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.059,256,15,Europe and Central Asia,C035,21.7,27.7,9.336158284,4855000,14.71106311,14.07044491,80.692,39.7,82.4,0.000503,0,0.485,14.3,86,53.63758214,18,91.70746069,3.84
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.057,228,13,Europe and Central Asia,C035,22.1,28.1,10.11302445,5361000,14.48540166,14.20793848,81.091,45.2,28,0.000951,0,1.213,7.8,87,53.63758214,17.1,92.42174641,3.76
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.067,225,15,Europe and Central Asia,C035,22,28,10.57859196,5960000,14.62055136,14.33542438,81.485,43.7,41.7,0.00106,0,0.933,10.5,85,53.63758214,19.5,92.99317498,3.68
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.034,205,7,Europe and Central Asia,C035,22.1,28.1,10.26612113,6252000,14.87933449,14.45257626,81.871,44.2,47,0.000414,0,1.421,10.7,85,53.63758214,19,92.99317498,3.6
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.048,250,12,Europe and Central Asia,C035,22,28,9.991030922,5688000,14.29650153,14.54888964,82.248,49.1,39.7,0.00787,0,1.121,8.6,84,53.63758214,18.7,93.27888926,3.53
2019,CRPA,Pseudomonas aeruginosa,Carbapenems,0.074,296,22,Europe and Central Asia,C035,22.2,28.2,10.1035042,5879000,14.28298233,14.6479975,82.616,44.5,49.1,0.000776,0,0.89,10.3,84,53.63758214,18.71369612,95.55802351,3.53
2020,CRPA,Pseudomonas aeruginosa,Carbapenems,0.064,282,18,Europe and Central Asia,C035,21.9,27.9,11.00619987,1397000,14.28274531,14.76721523,82.974,41,67.1,0.0183,4.63E-05,0.496,11.4,84,53.63758214,18.71369612,95.70088066,3.53
2021,CRPA,Pseudomonas aeruginosa,Carbapenems,0.068,309,21,Europe and Central Asia,C035,22.1,28.1,13.11656365,13618322.05,13.59002083,14.92295896,83.32094465,44.2,33.9,0.00111,1.10E-06,1.329,10.4,85,53.63758214,18.71369612,94.57987794,3.45204934
2022,CRPA,Pseudomonas aeruginosa,Carbapenems,0.061,362,22,Europe and Central Asia,C035,22,28,16.83725445,44594966.15,11.64877731,15.13254409,83.65583394,50.3,56.3,0.00118,4.40E-06,1.055,11.4,84,53.63758214,18.71369612,94.81199758,3.226148019
2006,CRPA,Pseudomonas aeruginosa,Carbapenems,0.297,37,11,Europe and Central Asia,C038,11.6,16.5,5.800777444,65115000,31.02148025,124.5144522,61.341,13.2,676.2,0.135,0.0746,1.561,112.2,37,53.63758214,22.9,88.42857143,6.47
2007,CRPA,Pseudomonas aeruginosa,Carbapenems,0.179,67,12,Europe and Central Asia,C038,10.9,15.8,5.871889818,66208000,30.31384862,124.446853,61.229,12.7,859.7,0.0425,0.0813,0.775,125.2,42,53.63758214,24.8,96.14285714,6.42
2009,CRPA,Pseudomonas aeruginosa,Carbapenems,0.254,142,36,Europe and Central Asia,C038,11.6,16.4,6.590354161,53840000,28.25468828,124.5644606,61.004,9.7,1345.9,0.106,0.0414,1.423,154.7,50,53.63758214,24.9,97,6.65
2010,CRPA,Pseudomonas aeruginosa,Carbapenems,0.246,167,41,Europe and Central Asia,C038,11.2,16,6.471724704,58340000,28.64995959,124.2092007,60.892,9.8,842.4,0.13,0.159,1.122,125.1,53,53.63758214,20.2,96.71428571,6.61
2011,CRPA,Pseudomonas aeruginosa,Carbapenems,0.245,184,45,Europe and Central Asia,C038,11.3,16.4,6.286804866,60745000,28.97423035,124.2962969,60.78,10.5,741.6,0.0758,0.0986,1.615,107.7,55,53.63758214,19.6,97,6.63
2012,CRPA,Pseudomonas aeruginosa,Carbapenems,0.227,172,39,Europe and Central Asia,C038,10.8,16,6.265138558,67390000,30.17161181,124.3000588,60.654,9,970.6,0.0557,0.0234,0.797,127.4,58,53.63758214,19,96.71428571,6.63
2013,CRPA,Pseudomonas aeruginosa,Carbapenems,0.323,189,61,Europe and Central Asia,C038,10.7,15.9,6.476370694,72310000,29.56565059,124.2291107,60.529,9.4,998.4,0.139,0.138,0.941,137.1,60,53.63758214,18.8,96.14285714,6.61
2014,CRPA,Pseudomonas aeruginosa,Carbapenems,0.276,185,51,Europe and Central Asia,C038,11.2,16.4,6.4257608,73750000,30.02626017,124.1442732,60.403,8.4,584.8,0.145,0.171,1.349,100.9,61,53.63758214,18.7,95.71428571,6.63
2015,CRPA,Pseudomonas aeruginosa,Carbapenems,0.37,254,94,Europe and Central Asia,C038,10.9,16.5,6.400926556,77743000,30.6285109,124.0615696,60.278,10.4,982.4,0.0471,0.0543,1.405,128.3,62,53.63758214,19.5,95.42857143,6.63
2016,CRPA,Pseudomonas aeruginosa,Carbapenems,0.262,397,104,Europe and Central Asia,C038,11.1,16.4,6.571492672,80476000,31.17085749,124.008253,60.178,9.2,596.2,0.126,0.12,1.682,103.1,62,53.63758214,19.3,95,6.64
2017,CRPA,Pseudomonas aeruginosa,Carbapenems,0.242,393,95,Europe and Central Asia,C038,11.2,16.8,6.583750673,83804000,31.14675984,124.0237304,60.105,10.2,999.9,0.0442,0.0253,2.109,129.6,60,53.63758214,18.6,93.42857143,6.62
2018,CRPA,Pseudomonas aeruginosa,Carbapenems,0.332,374,124,Europe and Central Asia,C038,10.8,16,6.312587839,85946000,28.85525444,124.0315838,60.058,10,691.9,0.103,0.0611,0.906,102.9,60,53.63758214,19.4,92.14285714,6.54
