year,combination,organism,antibiotics,R,Tested.isolates,isolates,Region,NAME,TMN,TMP,HEG,IT,OPE,PD,UP,PMP,PREC,SR,SSR,TCL,HUM,CPI,WASH,AMC,IC,HD,logit_R,log_AMC,log_IT,log_PMP,log_PD
2018,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.66,373,246,Middle East and North Africa,C052,15.1,20.5,5.94643465,8299000,46.95498749,76.80896627,68.945,19.1,287.8,0.00283,0.000257,1.507,43.4,43,84.69608731,38,96.42857143,2.18,0.661871363,3.663561646,15.9316457,3.000719815,4.354256672
2018,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.72,3542,2550,Europe and Central Asia,C053,7.6,13.2,4.123638312,46113000,22.61772771,107.5962527,75.143,25.7,565.2,0.0841,0.0361,2.596,104,41,53.63758214,36.7,95.85714286,2.85,0.942284468,3.629660094,17.64660549,3.284663565,4.687636901
2018,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.98,64,63,Europe and Central Asia,C024,21.3,27.6,10.10640846,8281375.664,33.0913946,404.8811115,58.45216456,63.7,155,0.00545,0.0002,2.2745,31.4,37,53.63758214,10.5,86.63210723,3.082014722,3.844050022,2.442347035,15.92951978,4.169761202,6.006060288
2018,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.75,5476,4107,Sub-Saharan Africa,C045,8.1,13,8.05990034,15004000,41.62373719,47.26742039,66.355,21.4,1355.3,0.146,0.105,2.412,108.5,43,44.11920012,25.7,79.14285714,2.3,1.095952713,3.284663565,16.52382746,3.109060959,3.876756807
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.56,1142,640,Latin America and the Caribbean,C001,9.1,15.5,9.509059835,7399000,35.7846133,16.42082662,91.991,14.2,591.6,0.0567,0.0552,0.76,71.1,45,53.63758214,15.2,83.85714286,4.99,0.24067603,2.785011242,15.81685555,2.721295428,2.857666423
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.1,1140,114,East Asia and Pacific,C002,15.5,22.8,10.38325029,9466000,26.19823892,3.294351419,86.124,9.3,417.4,0.0171,0.0161,1.422,65.4,77,53.63758214,23.9,93.98659494,3.84,-2.188384741,3.214867803,16.0632171,2.332143895,1.457300536
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.103,1326,137,Europe and Central Asia,C003,4.2,8.6,10.21378983,31884000,25.09123293,107.6093068,58.515,11.1,1150.8,0.156,0.297,2.37,183.3,77,53.63758214,16.89761503,87.27230923,7.27,-2.155779169,2.884667465,17.27761491,2.493205453,4.687757102
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.195,759,148,Europe and Central Asia,C005,7.1,11.5,10.40220979,9343000,24.00392505,379.4247028,98.041,10.5,849.1,0.0148,0.115,2.081,202,75,53.63758214,26.3,94.27230923,5.58,-1.413969083,3.306886702,16.05013806,2.442347035,5.941288268
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.757,267,202,Europe and Central Asia,C007,7.8,12.9,6.875876294,12552000,40.84399446,64.25719418,75.347,21.6,547.6,0.047,0.0194,2.112,95.4,43,53.63758214,24.6,93.85714286,7.45,1.13351516,3.242592351,16.34539065,3.117949906,4.178336296
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.79,211,167,Europe and Central Asia,C006,7.4,12.4,8.663792858,1198000,29.73446866,65.63888672,48.626,26.4,1191.3,0.186,0.208,1.987,155.4,36,97.26105802,17.67026824,75.28571429,3.49,1.321439834,2.926932325,13.99616489,3.310543013,4.199288292
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.07,1179,83,Europe and Central Asia,C049,3.9,7.7,11.22862794,11818000,67.89052697,217.0427817,73.849,9.2,1075,0.312,0.452,1.568,166.4,85,53.63758214,11.4,90.12945208,4.63,-2.5735794,2.517696473,16.28513444,2.32238772,5.38469129
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.319,503230,160530,East Asia and Pacific,C008,2.4,8.3,5.319007836,162538000,44.02028943,149.9481797,60.308,37.4,637.6,0.115,0.151,1.422,98.9,41,97.10924291,8,97.12187945,4.31,-0.756708662,2.197224577,18.90642238,3.64805746,5.016936597
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.483,60,29,Europe and Central Asia,C010,14.7,19.4,6.727328208,4117000,44.11381188,132.9909091,66.805,16.4,654.9,0.0547,0.000336,2.082,81.4,58,53.63758214,27.67393508,91.70088066,3.4,-0.067890336,3.355988525,15.23063554,2.856470206,4.897771955
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.52,1563,813,Europe and Central Asia,C011,5.1,9.8,7.385227869,37202000,15.33059693,138.2268103,73.921,13.4,615,0.0176,0.0611,1.524,154.6,56,53.63758214,18.80141289,93.8437378,6.62,0.079882772,2.985753293,17.43187311,2.667228207,4.936104332
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.122,4719,576,Europe and Central Asia,C017,6.2,10.5,11.35078976,39563000,22.83735916,237.8229543,77.376,10,661.6,0.0218,0.104,1.753,174.2,80,53.63758214,16.53684211,91.41516637,8,-1.966600542,2.864303931,17.49340492,2.397895273,5.4757225
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.067,1248,84,Europe and Central Asia,C012,6.3,9.5,9.931276216,33093000,16.29055653,145.36055,87.994,9.1,811.8,0.0205,0.0233,2.561,183.3,87,53.63758214,15.18374347,93.27888926,2.6,-2.619968733,2.784007249,17.31483237,2.312535424,4.986073098
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.96,385,370,Middle East and North Africa,C013,16.1,23.3,4.589244444,13026000,70.75856957,106.1014325,42.73,44,29.1,4.58E-05,3.23E-07,1.279,7.6,35,89.82824051,24.96111111,95,1.43,3.154402342,3.256599692,16.38245799,3.80666249,4.673776353
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.253,2396,606,Europe and Central Asia,C047,8.8,14.6,8.877025504,126170000,29.38731451,94.3508089,80.565,10.6,632.9,0.0509,0.0475,1.811,129.3,62,53.63758214,26.9,94.70088066,2.97,-1.080068711,3.328626689,18.65314077,2.451005098,4.557562815
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.106,179,19,Europe and Central Asia,C014,3.7,7.2,6.630772401,6103000,25.58628588,31.03854971,69.051,6.5,702,0.0105,0.0967,1.04,186.4,74,53.63758214,12.03148556,90.57142857,4.57,-2.123994884,2.567368395,15.62429118,2.014903021,3.466939856
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.063,868,55,Europe and Central Asia,C015,-1.3,2.8,8.908005955,3290000,19.80098518,18.16736091,85.446,5,644.3,0.0117,0.268,1.32,200.3,86,53.63758214,19.00062129,91.13603212,3.61,-2.684866866,2.995763338,15.00639843,1.791759469,2.95320888
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.302,3075,929,Europe and Central Asia,C016,8,12.4,10.79584072,217877000,24.83544638,123.0702941,80.709,9.6,853.9,0.0742,0.13,1.452,165.9,69,53.63758214,27.30774406,92.27230923,5.91,-0.835917937,3.343135409,19.19944125,2.360854001,4.820848293
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.132,4867,642,Europe and Central Asia,C054,6.2,9.6,9.853163498,40857000,19.75936134,276.2630802,83.652,10.4,1171.3,0.0354,0.345,1.231,175.1,77,53.63758214,18,91.41516637,2.46,-1.876993997,2.944438979,17.52558875,2.433613355,5.624966803
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.665,310,206,Europe and Central Asia,C018,12.2,16.6,7.989848122,34005000,51.10736456,83.17751746,79.388,15.7,822.1,0.104,0.0428,1.32,99.6,48,53.63758214,45.9,94.70088066,4.2,0.684178511,3.848017675,17.34201816,2.815408719,4.432927872
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.53,317,168,Europe and Central Asia,C009,8.8,13.5,6.568211849,60021000,18.4482875,72.64050104,57.242,16.1,1302.1,0.121,0.114,1.304,160.6,47,53.63758214,22.9,94.42857143,5.54,0.119903927,3.173878459,17.91020508,2.839078464,4.29919516
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.367,911,334,Europe and Central Asia,C019,7.4,12.6,6.090805276,61397000,31.69131191,107.0692636,71.644,14.7,618.9,0.00982,0.00891,1.381,136.8,44,53.63758214,16.4,97.14943718,7.01,-0.543966016,2.856470206,17.93287155,2.753660712,4.682772351
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.9,1537,1383,South Asia,C021,18.4,24.3,2.910162265,17914000,65.64927174,465.1946394,34.472,52.9,1326.4,0.286,0.334,1.339,60.4,41,70.13359887,14.53190008,90.57142857,0.53,2.188384741,2.742895979,16.70109314,3.987130478,6.144603228
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.176,527,93,Europe and Central Asia,C022,6.6,10,6.539471101,10951000,25.37178569,71.62636087,63.405,8.6,1302.2,0.0359,0.498,1.626,242,74,53.63758214,25.61111111,78.5261192,2.97,-1.539233654,3.281328839,16.20894143,2.261763098,4.285327953
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.576,7699,4435,Europe and Central Asia,C023,11.3,15.3,8.375004891,95399000,26.25528058,201.9805456,70.736,15,824.1,0.168,0.176,1.201,126.1,53,53.63758214,24.54736842,93.41516637,3.14,0.305753098,3.240534314,18.37357866,2.772588722,5.31311014
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.25,716,179,East Asia and Pacific,C046,5.9,10.9,8.057690154,17503000,40.47150345,530.3772746,81.43,19.8,960.6,0.0812,0.0253,1.624,141.4,59,53.63758214,26.28560181,97.71428571,12.43,-1.095952713,3.306359157,16.67788291,3.034952987,6.275472267
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.55,440,242,Europe and Central Asia,C026,5.9,10.4,6.750374158,6150000,34.55065433,44.6205206,67.855,9,915.2,0.026,0.0803,2.642,205.3,60,53.63758214,25.49710849,93,6.43,0.20026747,3.277035613,15.6319628,2.302585093,3.820357628
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.252,103,26,Europe and Central Asia,C027,6.8,12.1,5.394198879,1041000,12.79630443,240.827591,91.223,23.3,637.7,0.23,0.224,2.155,125.1,80,53.63758214,25.05680544,95.98659494,4.26,-1.085349495,3.260278979,13.85569331,3.19047635,5.488225038
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.369,198,73,Europe and Central Asia,C025,12.5,17.3,6.390328075,8342000,39.87717078,30.75549199,68.222,30.8,886.1,0.1,0.00791,2.462,84.7,56,53.63758214,21.2,98.14285714,5.49,-0.535386389,3.100092289,15.93681367,3.45946629,3.458065686
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.94,54,51,Europe and Central Asia,C034,-0.5,2.7,6.763670786,758000,39.75192701,82.34314036,58.208,6.1,1253.6,0.0652,0.366,1.208,232.6,35,53.63758214,13.00283965,90,4.28,2.736069275,2.639260141,13.53843998,1.960094784,4.422966307
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.372,129,48,Middle East and North Africa,C030,16.8,20.5,9.091326451,3519000,37.48115923,1575.19375,94.678,12.1,391.1,0.0469,0.0956,1.29,60.1,54,53.63758214,20.81052632,96.12945208,4.49,-0.522552837,3.082392712,15.0736877,2.57261223,7.362768201
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.34,5093,1732,East Asia and Pacific,C029,22.8,27,3.839366046,26101000,47.66547094,99.84483336,76.607,20.9,2543.8,0.0168,0.00613,1.7,212.1,53,53.63758214,9.785910888,96.28571429,1.88,-0.661871363,2.378240735,17.07748422,3.086486637,4.613583032
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.096,1434,138,Europe and Central Asia,C032,7.2,11.2,9.973660595,20129000,34.07764988,515.1432729,91.876,10.5,811.8,0.191,0.569,1.118,197,82,53.63758214,9.722038959,92.55802351,3.17,-2.233223965,2.372301339,16.81767217,2.442347035,6.246384388
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.077,832,64,Europe and Central Asia,C035,22.2,28.2,10.1035042,5879000,14.28298233,14.6479975,82.616,44.5,49.1,0.000776,0,0.89,10.3,84,53.63758214,18.71369612,95.55802351,3.53,-2.472003245,2.981313629,15.58689741,3.817712326,2.750342954
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.87,382,332,South Asia,C036,12.06666667,18.63333333,2.892286963,966000,59.5707338,289.6602325,36.907,23.8,335.1666667,0.000668,1.62E-07,1.204,39.96666667,32,75.98731104,15.02468187,83.42857143,0.63,1.894444654,2.774130151,13.78092015,3.210843653,5.672154999
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.55,1533,843,East Asia and Pacific,C037,5.8,10.2,4.165975805,8261000,58.98988438,370.1941979,47.149,18.2,612.9,0.00797,0.0387,2.652,153.5,34,81.69497827,22.99873828,72.14285714,0.99,0.20026747,3.178001257,15.92705632,2.954910279,5.91672537
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.583,1166,680,Europe and Central Asia,C038,10.9,16.3,6.228440132,88515000,28.55985489,124.0255954,60.037,8.6,821.8,0.0972,0.0488,1.291,119.4,58,53.63758214,19.4,92.14285714,6.54,0.33441955,3.015534901,18.2986826,2.261763098,4.82851848
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.476,2697,1284,Europe and Central Asia,C039,23.6,28.6,9.23494403,17283000,39.14946543,112.2885828,65.764,94.7,55.8,0.000478,0,1.84,18.3,62,53.63758214,18.95167421,97.12945208,3.45,-0.095881772,2.99331306,16.66523398,4.561218298,4.729938393
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.641,479,307,Europe and Central Asia,C040,-7.7,-2.9,5.519852961,12815000,19.86166181,84.19527121,54.084,12.6,486,0.0382,0.128,2.405,151.7,44,53.63758214,13.21111111,88,6.89,0.578484272,2.654024131,16.366127,2.610069793,4.44494593
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.8,322,258,Europe and Central Asia,C041,19.3,26.3,5.669081527,24419000,38.84808399,8.817695994,74.587,69.4,101.4,0.00112,3.75E-05,2.241,13.8,28,53.63758214,12.4,95.40759374,7.12,1.382556039,2.595254707,17.01087212,4.254193263,2.284186471
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.88,479,422,Europe and Central Asia,C042,24.3,28.1,8.383069502,1847000,40.03090833,79.41041619,56.26,19,2620.1,0.0965,0.298,1.69,197,39,98.1301201,14.4,94.42857143,5.61,1.98526708,2.734367509,14.4290738,2.995732274,4.387143722
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.575,367,211,Europe and Central Asia,C043,6.2,11.1,6.643492839,15299000,21.18315874,113.4389975,53.729,13.6,1406.5,0.202,0.309,1.878,162.1,50,53.63758214,14.6,95.98659494,5.7,0.301668314,2.747270914,16.54329809,2.681021529,4.740041908
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.165,303,50,Europe and Central Asia,C044,11.8,19.5,8.265613984,4702000,27.62962728,103.7119346,54.822,27.8,476.2,0.0159,0.00247,2.42,68.4,60,53.63758214,18.35,92.70746069,4.43,-1.616640825,2.962692419,15.36349872,3.360375387,4.6512131
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.083,1795,149,Europe and Central Asia,C048,-0.6,3.6,10.53541722,7616000,14.87585628,25.23766548,87.708,6,654.5,0.0149,0.272,0.881,177.9,85,53.63758214,10.58888889,86.42857143,2.14,-2.391380592,2.450046785,15.84576199,1.945910149,3.267195992
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.39,920,359,East Asia and Pacific,C051,22.4,27.6,3.861980212,39916000,27.72084895,139.5755701,50.692,23.6,1688.5,0.175,0.209,1.857,137.9,36,84.94168096,11.98221827,94.26473659,2.1,-0.446389399,2.563580596,17.50228783,3.202746443,4.94574521
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.69,215,148,Middle East and North Africa,C052,15.1,20.5,5.45249886,9429000,48.05763003,77.55737642,69.254,17,181.1,0.00388,0.000508,1.34,33.5,43,84.40589989,38.12231147,96.85714286,2.18,0.798346912,3.66669293,16.05930071,2.890371758,4.363829268
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.73,3742,2732,Europe and Central Asia,C053,6.8,12.5,4.224615244,51747000,22.31467742,108.4698933,75.63,25.6,592.6,0.0832,0.0687,1.651,110.6,39,53.63758214,35.9,96.71428571,2.85,0.992294639,3.608211551,17.76187704,3.280911216,4.695649564
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.85,55,47,Europe and Central Asia,C024,20.9,27.1,9.43419212,8281375.664,33.0913946,404.8811115,58.45216456,57.1,93.7,0.00071,0,1.955,27.6,36,53.63758214,10.5,86.63210723,3.082014722,1.729132292,2.442347035,15.92951978,4.062165664,6.006060288
2019,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.73,5802,4235,Sub-Saharan Africa,C045,8.6,13.6,8.223169058,14797000,40.43107319,47.88354945,66.856,21.9,1715.7,0.148,0.122,2.34,119.5,44,44.24482404,26.06902388,83.71428571,2.3,0.992294639,3.298390044,16.50993508,3.131136911,3.889440928
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.59,1618,955,Latin America and the Caribbean,C001,9,15.8,10.05162935,7399000,33.44421573,16.58089261,92.111,15.6,496.3,0.0407,0.0319,1.123,63.8,42,53.63758214,15.2,74.14285714,4.99,0.363222803,2.785011242,15.81685555,2.809402695,2.866812665
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.09,1141,103,East Asia and Pacific,C002,15.7,22.6,11.1746292,1828000,24.91186711,3.335312311,86.241,6.9,529.7,0.0211,0.012,1.416,84.7,77,53.63758214,23.9,93.8437378,3.84,-2.303683391,3.214867803,14.41873358,2.066862759,1.466793652
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.078,1124,88,Europe and Central Asia,C003,4,8.4,11.17890638,15091000,23.62789666,108.0570044,58.748,10.4,1256.8,0.154,0.302,2.315,174.5,76,53.63758214,16.97509041,87.55802351,7.27,-2.458181382,2.888986933,16.52960916,2.433613355,4.691870722
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.197,912,180,Europe and Central Asia,C005,7.5,12,10.78081265,2584000,20.82964087,381.0635403,98.079,9.2,820.9,0.0149,0.233,2.572,182.2,76,53.63758214,26.3,94.27230923,5.58,-1.401332238,3.306886702,14.76484953,2.32238772,5.945586931
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.791,249,197,Europe and Central Asia,C007,7.5,12.7,8.253349439,4973000,38.13040476,63.87265107,75.686,20.2,615.6,0.0534,0.0164,2.037,85.6,44,53.63758214,25.2,90.42857143,7.45,1.327453861,3.265759411,15.41953404,3.054001182,4.172426134
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.76,207,157,Europe and Central Asia,C006,6.9,11.8,9.564900913,197000,29.15569976,64.81263672,49.02,27.3,968.7,0.136,0.14,1.88,139.3,35,97.26105802,17.52468813,75.28571429,3.49,1.149836424,2.919104336,12.19096408,3.342861805,4.186811867
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.07,1275,89,Europe and Central Asia,C049,4,8.1,11.99442154,11818000,64.33704651,218.6344696,73.915,9.2,1254.5,0.255,0.405,2.943,195.7,85,53.63758214,11.4,91.41516637,4.63,-2.5735794,2.517696473,16.28513444,2.32238772,5.391964663
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.311,482330,150005,East Asia and Pacific,C008,2.3,8.2,5.591631821,30402000,45.27583334,150.3055428,61.428,34,665.1,0.126,0.152,1.62,98.2,42,97.14284025,8,97.26473659,4.31,-0.79368841,2.197224577,17.23001899,3.555348061,5.019301255
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.547,86,47,Europe and Central Asia,C010,14.9,19.7,7.770263086,4117000,21.48819168,133.9325758,66.821,16.8,494.5,0.0369,0.000626,1.989,73.7,57,53.63758214,27.3257806,91.70088066,3.4,0.188178089,3.343772365,15.23063554,2.879198457,4.904775215
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.45,1474,663,Europe and Central Asia,C011,5.1,9.6,8.980351782,37202000,12.583318,138.5759288,74.061,12.8,712.3,0.0246,0.0741,1.668,157,54,53.63758214,18.99914548,94.12945208,6.62,-0.20026747,2.995689547,17.43187311,2.624668592,4.938608746
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.109,5988,653,Europe and Central Asia,C017,6.4,10.8,12.4497765,12449000,21.55996341,238.0173188,77.453,9.1,648.6,0.0197,0.157,2.006,159.4,80,53.63758214,16.53684211,91.41516637,8,-2.092985767,2.864303931,16.33715094,2.312535424,5.476536013
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.06,1264,76,Europe and Central Asia,C012,6.7,9.9,10.43941416,15595000,15.14255853,145.7851,88.116,7.6,710.1,0.029,0.0241,2.361,167.9,88,53.63758214,14.76748694,92.99317498,2.6,-2.736069275,2.757950031,16.56246097,2.151762203,4.988969612
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.96,181,174,Middle East and North Africa,C013,16,23.1,4.13879535,13026000,66.95246333,107.9563353,42.783,39.2,32.5,0.000101,0,1.509,9,33,89.83093199,25.82222222,94.42857143,1.43,3.154402342,3.289230731,16.38245799,3.693866996,4.690947208
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.266,2185,581,Europe and Central Asia,C047,9.3,14.9,10.65533975,36410000,26.73799188,94.81538375,80.81,10.2,637.4,0.0448,0.0443,0.89,126.9,62,53.63758214,26.9,94.27230923,2.97,-1.012621841,3.328626689,17.41035405,2.415913778,4.562423254
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.116,199,23,Europe and Central Asia,C014,4.9,8.2,7.401750397,1695000,22.90851264,31.09992982,69.229,6.4,678.5,0.00858,0.143,1.117,176.1,75,53.63758214,11.61032415,90.28571429,4.57,-2.02341371,2.534515855,14.34319389,2.00148,3.468853844
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.072,901,65,Europe and Central Asia,C015,0.3,4.3,9.362166944,896000,18.65169156,18.19287688,85.517,4.9,645,0.0132,0.333,1.343,195.5,85,53.63758214,19.36066149,90.56460355,3.61,-2.543649298,3.013604681,13.70569681,1.774952351,2.954539214
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.278,5045,1403,Europe and Central Asia,C016,8.4,12.8,11.92559868,117109000,23.28100842,123.4046994,80.975,8.9,825.6,0.0821,0.244,3.317,159.2,69,53.63758214,27.48480178,92.27230923,5.91,-0.95219744,3.349370674,18.57861569,2.292534757,4.823539956
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.12,3607,433,Europe and Central Asia,C054,6.4,9.7,12.15864268,11101000,16.29167402,277.2753854,83.903,9.6,1176.4,0.0371,0.441,1.373,180.8,77,53.63758214,18,91.41516637,2.46,-1.98526708,2.944438979,16.22254584,2.360854001,5.628611218
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.745,726,541,Europe and Central Asia,C018,12,16.5,9.33594401,7406000,45.87668176,82.99921645,79.715,14.7,629.9,0.0803,0.0253,1.284,80.6,50,53.63758214,45.9,94.70088066,4.2,1.069548156,3.848017675,15.81780118,2.753660712,4.430807471
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.522,270,141,Europe and Central Asia,C009,8.3,13,7.5074392,21608000,18.11797058,72.33166548,57.553,15.3,1127,0.0959,0.111,1.728,148.7,47,53.63758214,23.1,93.14285714,5.54,0.087880867,3.18221184,16.88857422,2.791165108,4.294992514
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.404,728,294,Europe and Central Asia,C019,7.1,12,7.04628404,31641000,28.89746979,106.8392395,71.942,13.6,646,0.0125,0.0142,1.307,135.4,44,53.63758214,16.4,97.14943718,7.01,-0.388030046,2.856470206,17.26996434,2.681021529,4.680641595
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.82,2799,2295,South Asia,C021,18.3,24.1,2.926438139,17914000,62.36386405,469.6595667,34.926,51.5,1254.1,0.279,0.336,0.786,62.2,40,72.18676937,14.96290507,85,0.53,1.512026078,2.770267597,16.70109314,3.96081317,6.154135044
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.187,487,91,Europe and Central Asia,C022,6.6,9.9,7.086828808,10951000,21.17391467,72.36728117,63.653,7.9,1366.2,0.044,0.575,1.857,244.1,72,53.63758214,26.02222222,78.81183349,2.97,-1.465518403,3.296659573,16.20894143,2.186051277,4.295478076
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.543,8400,4561,Europe and Central Asia,C023,11.1,15.2,9.345350147,38419000,23.92312126,200.9991005,71.039,15.4,703.1,0.127,0.145,1.075,112.9,53,53.63758214,24.54736842,91.98659494,3.14,0.172080063,3.240534314,17.46406271,2.797281335,5.308263244
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.25,870,218,East Asia and Pacific,C046,5.5,10.5,8.462106521,2519000,38.98679574,531.1090061,81.414,20.4,886.3,0.104,0.0222,1.344,125.4,61,53.63758214,26.81037514,97.71428571,12.43,-1.095952713,3.325409158,14.73937295,3.063390922,6.276848367
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.426,413,176,Europe and Central Asia,C026,6.3,10.9,7.297362125,2284000,30.76827865,44.63246567,68.046,8.3,840.1,0.04,0.239,3.445,185.6,60,53.63758214,25.8497488,91.57142857,6.43,-0.297586028,3.290256465,14.64143929,2.2300144,3.82061943
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.264,87,23,Europe and Central Asia,C027,6.4,11.8,5.702450505,525000,11.45015848,244.8742649,91.453,22,631.6,0.225,0.26,2.632,108.4,80,53.63758214,25.53112543,95.98659494,4.26,-1.022858066,3.278318588,13.17115545,3.135494216,5.504820287
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.484,188,91,Europe and Central Asia,C025,12.6,17.5,7.060352164,3204000,36.39155526,30.53911297,68.315,28.8,828.3,0.0899,0.00684,3.55,83.4,57,53.63758214,21.2,98.28571429,5.49,-0.063893984,3.100092289,14.9799109,3.394508394,3.451228457
2020,3GCRKP,Klebsiella pneumoniae,Cephalosporins (3rd gen),0.99,118,117,Europe and Central Asia,C034,0.7,3.9,7.474848495,118000,39.60431829,82.17807296,58.482,5.3,1377.6,0.121,0.456,2.389,235.5,35,53.63758214,13.33768203,80,4.28,4.500819262,2.662891178,11.67844838,1.840549633,4.420983767
